open,high,low,close,volume
89.86388890195305,90.2157260756191,89.29227602405467,89.74957125463133,500460
89.03335717461783,89.21156594950546,88.5026105854734,89.1530031519185,351721
89.51235939693316,89.77813482719402,89.38426195744351,89.7089726078462,444758
90.44748820553055,91.25690028553875,89.80806532058767,90.64772028625264,286775
91.58434006472966,92.28293822263089,91.36856416930596,91.50499761666364,336206
90.70896234967512,91.41787297763778,90.26149901614583,90.74935941380957,169126
90.1738688017603,91.23158354031685,89.90137662636957,90.47823192521712,178787
90.87432824558353,91.6670616295931,90.48392329916457,90.78752850203988,60061
91.42271832855471,91.81376091968586,90.5010060181896,91.68670417819688,871309
91.28306083747404,91.86282108868191,90.71384691708928,91.25754133066627,715363
91.1408332320287,91.45173060040298,90.39464884801323,91.09737997751616,151544
90.26369057047712,90.51261321073466,89.61278049728388,90.10410231452424,224262
89.35888381767737,89.95591231479355,88.43076673215549,89.04159570481735,716648
89.53197303658584,89.79414335945131,88.97220704660646,89.77700614638223,456813
91.00244127091922,91.03504845881835,90.47796067347596,91.01199277133661,374982
90.9053051480233,91.58323240376087,90.14883958497603,90.95557361856692,464941
91.9618334900378,92.5562157470513,91.37957501319704,91.88212580361231,68363
92.26400794965264,92.76317449794581,91.13086884684806,92.22422817776985,961903
91.57573508940068,91.8566450444517,90.85397225938304,91.64035001155997,288836
91.90022150638332,92.6464930215392,91.75489252646484,91.981331046723,915504
93.20772461238852,94.07404979598972,92.79105337929242,93.41631405982899,723901
93.57670855716025,94.06853964717567,92.81397864234596,93.39219144111738,378993
94.96155844566422,95.10096551528301,94.38738802030221,94.87442498030862,488447
92.60013297814375,92.9449994829446,91.77785700660021,92.43047348000955,794022
93.1447527097367,93.9028900939782,92.45631517455617,93.20261217119142,885903
93.17055003511972,94.13102538634264,93.08471768680656,93.29310647775827,474857
92.82325369898447,93.39786404553035,92.00239607266568,93.0238717839862,80123
93.18542557166413,93.58155505424558,92.79177768338984,93.11858177891725,863160
91.10533029179199,91.7073781453469,90.81267387082056,91.29518652455253,468232
91.44080779802749,91.97342115339617,90.81219416657885,91.10396672060202,326087
91.19989634628365,91.73683397613179,90.52267061130905,91.43903549906905,334878
92.8605200071907,93.20248399548416,92.4200341879891,92.80972336726917,864524
92.62856017973999,93.42315640638748,92.06131546811397,92.33919597200186,385360
91.71456832274482,92.66693853054639,91.26329536316784,91.60480931642326,76859
91.18746924741382,91.47587701355613,91.12043149331436,91.15544201758769,505176
91.82470498058488,92.16852052251673,91.5975757731925,92.00291161132178,267117
92.05998464492677,92.73870712838847,91.94203284906746,92.31510096924441,43144
91.97796606178571,92.38611721453246,91.45150469181522,91.83652860407733,997223
92.59642875063139,93.33595528938514,91.67279537677392,92.31833872833418,961817
92.33612927300389,92.89447898544681,91.72102035626956,92.41724388620285,424387
93.11351231516403,93.57083406033607,92.29688339479704,93.32612069865,190898
92.22682561685009,92.77931614694901,91.47961056658427,92.68248411524898,864827
92.20731122551105,93.09040076841217,91.89249611479927,92.38853407787325,439981
92.01526248129355,92.66189466308344,91.54992158904837,92.03618356533295,361647
90.99820607298949,91.74272424237247,90.26341802202444,90.7080992138196,803770
91.10869229778872,91.29960507300294,90.85398321396855,90.98620054356044,681270
91.28882579131694,92.24875615782163,91.1101554864647,91.23315798146604,545085
91.17392811178911,91.26803317317798,90.76381502166008,91.24694750725185,410778
90.93606311699361,91.69127081380923,90.52855036482464,91.04224855335003,943529
90.02409098020358,90.08969588360766,89.18488070682977,89.771716185842,723620
89.43972229372174,89.67485984729298,88.83245555148586,89.40382870549664,100483
88.73215118056527,89.96969137512512,88.70445987209627,89.10686348620729,677579
88.28459255779438,89.06618469736516,87.70581729079525,88.40367932388364,411467
88.11852877985785,88.56674380437984,87.63072561028373,88.27003830385277,755641
88.53944122349574,88.9414968813781,87.93116467784868,88.63627884157287,506227
90.43472218423908,90.91419499307726,89.59223864181844,90.33302334061065,99298
90.48046452702326,91.0920007351904,90.06684655764072,90.49991203172453,932026
90.7284192044904,91.53679478318568,89.9357463533052,90.74236910275751,21024
90.92212995100756,91.25229529839736,90.47245157821999,90.68390819185939,42625
88.84544775170427,88.98402351350737,88.65329409322672,88.96937516767812,830464
89.28634264874972,89.7748198258528,88.39548678433799,88.95468408894159,994755
88.89766327677214,89.34010738005658,88.5515226795981,89.0171790929472,640758
91.26251887736608,91.36273414765648,90.7183907086752,91.24624087709824,300209
91.02877093767287,91.61673000663689,90.02937094437391,91.07999498178917,533326
91.38674694361414,91.78525336018576,90.79951970868896,91.36419476411254,587337
91.42283935015482,91.96402019553844,90.82677201685028,91.34161984415537,925236
90.36771383119604,90.57706576779054,90.07336963346172,90.28937240808376,911799
91.19869788676831,91.92631607960185,91.18958354180833,91.33627174509932,193948
91.82815637364584,92.13136838963698,91.38900105757276,92.0348509435683,898895
93.23950384672084,93.47416957367344,92.0142281296672,92.77504012006345,987590
91.85537482602936,92.33709218007705,91.4850887269516,91.9443741003873,910120
93.38298507031665,94.33786860478638,92.67400321367924,93.25257834488269,483672
91.66794318682159,92.63997659139118,90.8173112580323,91.96363225538062,151906
92.46242875620733,93.27570255131891,91.61135380563813,92.5141650308353,322646
94.54840195622334,95.44737276689622,93.95402837572365,94.57246107380392,252957
93.73823321341719,95.22009373641056,93.13363563215952,93.64967525790563,629182
92.62306550383146,93.60742097385243,92.58193152143458,93.13015063231174,319669
93.26330447272066,94.12703484638584,92.94242703167185,93.23232512141189,580750
92.56004881767394,93.51908330138737,92.17520888747357,92.7733796186783,759749
91.41426951527369,92.14449561396005,91.13182754779245,91.35500830499389,961946
91.23731117691436,92.37058094913255,90.71311999803497,91.42680771733673,832465
90.31497372141703,90.80830772571215,89.34544748644151,90.4697643572412,901883
90.85857880979309,91.2268666452439,89.99058093190015,90.90832886737874,706471
89.89573551696506,90.62217964310835,89.38048556070896,90.08533442134635,196160
91.4146000758558,91.90898056893222,90.74377211353759,91.50162442454803,940018
90.58010416501574,91.33755425517677,90.32519480853077,90.79681359943677,715110
90.18205846451208,91.39083441815454,89.33504439793167,90.51391332727043,127425
91.44819105361768,91.77425505033665,91.23372313363913,91.26238866928279,972260
89.92128204258628,90.52334240319915,89.22542759678501,90.15497251113555,42523
90.33701429400092,90.86841246951363,89.75101893832809,90.36930883062968,247484
91.70535576264876,92.10106847400459,91.31727412319471,91.5674750919455,499741
90.00548885303887,90.1831897407818,89.61183727109238,90.11632185436844,828638
90.14287795387963,90.58620651497552,89.9988979730786,90.2918895304078,970284
90.57686626749849,91.21653094154999,90.37971927014314,90.53590092913451,309742
91.45966614357062,92.31139711200669,91.23493038700555,91.25563063157594,253043
89.93199913713438,90.28128222768231,89.27526696267735,90.14280986435874,803689
88.94251677313896,89.10465861691745,88.17618494379131,88.96923384829611,849742
89.13383750489552,89.89909063422824,89.00143599987014,89.44375916350418,288124
89.64820467134456,89.82882533011963,88.7055612805066,89.71875968405834,126433
89.95892891570855,90.28863643170672,89.50625194922384,89.95277530310342,510151
90.11968174871437,90.29277086760987,89.59071890423876,90.27398248860263,966188
89.58918835653522,90.48779793974617,89.53697922734997,89.67114631973095,838978
89.63547414369334,90.1306221355015,88.83211824584319,89.88864132545594,841542
90.17538134174508,91.07339310759718,89.65651035085293,90.16148229803382,679261
89.7176896647285,90.46598580272601,88.77514382136731,89.52865988203314,599648
91.02369366406522,91.50310571223363,90.2351940943873,91.22386507274788,924939
91.55214959621576,91.82984942622485,90.72775697971126,91.66630563714457,613628
90.68087031464593,91.08162197527852,90.31305298639204,90.58981916746679,651548
91.41674061956276,91.845124962741,90.79658315169905,91.19566577929568,832741
90.05041742980903,90.86554054619182,89.7654174241762,90.32014767851054,302054
91.01221920422941,91.28607090700122,90.31276396178043,91.04295252590072,861818
92.16527733939441,92.83247879766,91.56056123426602,92.11311721414789,60394
91.35074150043481,91.89896670532124,90.60098626463565,91.3693911609865,96419
91.80606849352459,92.63019929832593,91.04056962675035,92.26310152939153,483640
92.74685404649716,93.01246972449997,92.63715555872751,92.6539980609954,815429
93.71204888251211,94.12863127520332,92.58241068453978,93.42815130951261,837707
95.24894442734437,95.49176220366724,94.47895003811436,95.22672579416579,931248
94.80692100493135,95.49450671600684,94.43790162290637,95.00283700556449,818569
94.20211290075648,94.79455231447271,93.63224868319922,94.29888755777193,629892
93.8040304958573,94.3466982423372,93.04046538515857,93.47315179020043,665435
92.89171097587734,93.84837736905446,92.08797979870391,92.72296213144287,698016
92.77937502034335,93.20640748048966,92.30070210501593,92.66076430906807,996656
93.05299964306757,93.79870717619579,92.3881811749663,92.98671637143492,916495
93.13037629206441,93.78418126107782,92.64591990555596,93.25368323373306,801049
93.99994205925239,94.44064105958385,93.6518209546169,94.03766455006222,861874
94.04463876433144,94.49596985562263,93.52077168710632,94.0592974798827,449658
95.5509194566506,96.01181130148083,94.19381488789344,95.44601010520132,758653
95.49056753428458,96.0481659035222,94.92303920743329,95.20325954005303,902361
98.0571086608508,98.265189542608,97.42244687975816,97.83827611002694,382106
98.1826716058145,98.52165204611087,97.88854942877227,98.46218297010509,96280
97.67531435145558,98.35541703397367,97.30838161638326,97.63157638762218,117915
96.74362969449992,97.48801112140956,95.8818641442172,96.60128512255109,719714
97.1983488462897,97.90176430588834,96.38431246805482,97.07819316095083,622205
96.74927911875668,97.40058127621232,96.26723459232123,96.87118836359234,974680
98.14377015241053,98.86038395564871,96.78678294086481,97.57508126532127,110501
97.79731137232139,98.7478309118237,97.07553495238257,98.04774188739302,980694
97.77388395474664,98.70762002636673,97.33263066657214,97.98615890526537,502051
97.21503464451808,97.45042894556522,97.13092500069898,97.16963794557398,76471
96.1235644218216,96.28785349370644,95.001462725404,95.71833071208682,909775
95.14203538763924,95.66682997872509,94.61789849857485,95.3014164951153,631006
96.07958552597142,96.60633408728563,95.59278193479766,96.13069405655055,279022
96.55394512793629,96.9666395358727,95.99933277951541,96.34635848311237,470622
95.15969561237208,95.22305475428242,94.47131543230228,95.16309524826592,846236
95.2737750052394,96.30668952299874,94.69779846958107,95.33757564582473,744966
95.82348692355251,96.22382423147293,95.3046356802364,95.71520758231357,443243
94.93415137842587,95.45800877699911,94.7568471928979,94.8824370363274,881988
95.23377214529823,96.0655102910547,94.25823984190649,95.03791064682548,914926
95.34840140420371,95.54242746889079,94.45465865294067,95.10275690060077,901842
94.08908754977197,94.41509855898188,93.48914732597005,94.03135172434035,459717
94.43289010019289,94.7953847418383,94.0974913753685,94.37782390062928,255338
94.95870423343196,95.33769105618907,94.45425849279167,94.91805823606072,71936
96.0551273488586,96.48541015590985,95.55088455477619,95.96125218746016,943880
96.99824083834655,97.9043406316536,96.68256053733218,96.98753910955004,230982
95.66998346135213,96.34174002165848,94.97516051416673,95.67009988848125,881983
95.01340228688923,95.76154786947345,94.10934383712181,94.78655396456173,961381
95.57445339766089,96.06583614731602,94.68422869763798,95.28552554360031,69645
95.49712239921318,95.86273601391629,94.7222900000433,95.78592711215794,83285
96.29210138648168,96.4114160728336,96.10403254984493,96.29017150964204,439652
99.94451969684434,100.12358364379561,99.58081780879711,100.08237204186679,753765
100.60282472235752,101.277407952347,100.07723765991412,100.66543287692991,64235
101.90722467772622,102.42647349086432,101.50613232561078,101.82525204870625,630935
102.94924787598968,103.39908554702933,102.07325355797113,102.81159582142494,267185
103.47062758258025,103.89686924183549,103.11537179310838,103.49383637419692,272320
102.78355253258013,104.31697371273594,101.8692815252409,103.17838325729547,313420
103.77417069828716,104.23804206226413,103.54519072890935,103.97485164042047,303908
103.36973287786353,104.17430689026565,102.00883469909718,103.18472273805482,501202
102.38668682842327,103.46629135736063,101.25143429579171,102.95094581257982,867496
102.70604991872733,103.20080359870242,101.97952831159414,102.46271589694511,785464
102.66380735204562,103.53952066064898,101.69146836198017,102.5568958922727,636757
105.24523577184874,106.23323501555754,104.57017350747921,104.96892060663579,915886
102.99644189663218,103.47850116463493,102.16836497532984,103.03736198700841,817461
103.32950182735117,104.52482909227476,102.86740557817993,103.75727343985264,856612
102.19548088621231,102.81802244887915,101.99081585367605,102.10759429821219,201832
101.89611837465219,102.40787241325509,101.06800429096232,101.63701449855517,816078
102.95016397064346,103.52799903001174,102.32915343175635,102.76011493261296,723922
102.70017581129424,103.13839868848076,102.10069562612482,102.83647352168377,557489
101.7619386090817,102.1773004991098,100.82950602784274,101.74428372212587,984060
100.92153818124905,101.35836488139654,100.40584172660083,101.02920222755453,409770
101.56161988253605,102.51203316217479,100.74824024948778,101.72830506012522,966458
101.19110635448679,101.66816136763589,100.6306725758869,100.9981214525939,975875
100.98465410139904,101.33914356383846,100.58191083111348,101.2270995463639,601513
101.10231146297481,101.56996930875292,100.27710357405564,101.2833689415841,464770
100.4134061165823,101.09831653218662,100.17301406724238,100.63561471314944,766419
102.5202882700239,103.1883555215957,102.00369351102785,102.8267629275873,483207
103.52132548782305,104.05062331637296,103.09774248162167,103.49102035890722,308851
101.66201525955424,102.12880580161735,100.50526341236254,101.42640111137939,63272
101.58827698865358,102.73768740060936,101.24132649650824,101.62585350494689,428437
100.66156639563354,101.64458928896036,100.00225780701528,100.96562392795776,126162
102.01123096773696,102.68362326208387,101.0494077750901,101.84015081053734,404879
101.38700841309412,101.39412506086073,100.9935728131965,101.0463404265026,130628
100.81009935977833,101.33484478267712,100.34819866685413,100.94056348847727,809072
101.36462548965908,101.82091110039138,100.98906035867722,101.46173538241075,797753
102.45975402875986,102.73042774007415,101.55185175496416,102.35419397244885,417061
101.47118046546386,101.73504186170776,100.4325427003844,101.14309779529617,879956
100.71060454659423,100.85820206583992,100.27750927614751,100.81541914116458,767716
100.08035384457702,100.46542235329024,99.89442698027003,100.34777057442813,120523
99.83018641550969,100.591120069615,98.8952317700387,99.70427614534351,456055
101.65248323675335,102.11716275294076,101.0034347987362,101.49028793910104,23370
101.91357890452389,102.26831895060978,101.89756509372873,101.91232916373387,425291
100.53311705282873,101.14705765706252,100.4926164016219,100.64546421485268,772523
101.78568629728059,102.65108571299292,100.94237351016564,101.58366103338479,690063
103.88243035758087,104.40315470679371,103.65115666443843,103.77283876725434,795858
104.69913613214587,105.55458571216303,103.59152999321331,104.86029287886791,377866
103.2995898010915,103.55372595126998,103.06336904323211,103.28944786571215,554598
102.52286059530611,103.1239907116359,102.01035724011614,102.80077375567312,140602
104.26469731405875,104.89674267896106,103.55155449855647,104.12186492713866,635811
103.3437377778193,104.50204608142772,103.05314895440421,103.3979666135233,430509
103.77775997470806,104.83313913977962,103.59931607868904,103.86827303811567,551366
104.67958155892114,105.39293953926226,104.09623519430619,104.68646458617255,924482
103.73931220200413,104.30513766538387,103.44669803968029,103.7309498901253,983274
103.86516144991255,104.82105414163634,103.12494357066718,103.67958948710697,615015
100.50164370209302,101.24375135364487,99.91789785239901,100.38297285257416,454684
99.33876284573921,99.5567608769116,98.76360395095583,99.3698475781261,668235
99.28050355512013,99.4630017170337,98.16897424330486,99.12910008223392,77218
97.98813143443274,98.57747330753827,97.58054081989185,97.9096593384464,734603
99.44609709285749,99.5669378964554,99.08874092044483,99.53101688406133,870057
98.1030485327101,98.35392816383722,98.10279267095972,98.12752510111594,661207
97.67747450552217,97.98984208403853,97.24628235921672,97.70643916686595,797964
97.94292221764765,98.35736791644514,97.23451832645766,97.84404858682649,439478
99.20151519427601,99.68515564669022,98.84939789163579,99.27438708452131,534604
97.79249718522894,98.273371899816,97.18136336368656,97.86891503221634,432318
99.4137468102122,100.15695628194175,98.58145252850981,99.02383899654689,680211
99.23002666749366,99.64722228710659,98.93560168410062,99.04387657735462,272935
97.9371066392774,98.46356639373126,97.35575636052205,98.08631567302123,234906
98.66301239877748,98.75698730865378,98.11858155087187,98.5504793814744,591062
98.78009995555185,99.57755551599337,98.22657112388347,98.75672422595979,485475
98.25244363122324,98.54577703446647,97.85166617760669,98.17556211776517,144877
98.28092818493019,98.45182977705144,97.9558574744595,98.25393953253192,540360
98.11876868839164,98.67208708630935,97.35021604399736,97.88587027704762,242476
98.07459732934696,98.33931794954324,97.58461786473518,98.00685100610109,480380
98.65555154902488,99.00545907401063,97.65194492619241,98.66780386001953,478240
100.46416243364452,101.044381200619,99.51368579450113,100.25519240001867,76931
99.07797492676121,99.47632308975646,98.37469260864943,99.0317696658502,414268
101.20153915375741,102.40936212963425,100.72494360273144,101.17695748764453,792063
99.29329123447265,99.76746777361167,99.12399173398641,99.23096969976795,609370
99.07182316363013,99.76949200515861,98.81649375338233,99.09037467002587,802371
99.68686619620735,99.76911604934553,99.38017787220846,99.68502661012279,7474
99.85821419004297,100.21727046548672,99.44130146832792,99.97552438837755,784550
99.21556831542753,99.53766874490964,98.72941981892247,99.36484754794942,651773
98.97012574997571,99.3800871591264,98.2804796557193,99.16817856276407,103765
98.41559958389097,99.30683074156457,97.84287623347235,98.69035022003986,102869
97.9475901226873,98.91565702330516,97.11722869487285,98.12022625576766,619017
98.93281183934299,99.56446330066241,98.53071979792178,98.96730531695653,776416
99.35168360232272,99.78088944554214,98.7579091162499,99.33119801632098,479069
98.60163708731987,98.96173120913133,98.00691809059722,98.65516670264624,692236
99.0875758141222,100.38700944955721,98.51909266955887,99.55662760434795,589072
100.18753939613654,101.31101905535503,98.98957813143197,99.8730220002364,820664
100.91704302015276,101.46251650236285,99.95192266688599,100.69822977004196,797658
101.43473951787746,102.2277653586173,101.238809392731,101.34438899835428,241462
100.90124652977255,101.50969225136859,100.04966115746036,100.51777310054233,579780
99.77085504236693,100.69266823074395,99.27618326582757,99.9662619170804,618185
101.10644028796295,101.25874295155218,99.57239341002914,100.72617377611428,167760
101.15733662433914,101.71133403218003,100.7516323338284,101.3529912921711,50962
101.39033113317106,102.01757312127474,101.1339335714272,101.34194280283157,6909
101.21254578085909,102.34751456369561,100.57339095416134,101.47106103078305,23362
102.78913754664268,103.0507973012573,102.11893656760846,102.78611684859946,7629
102.2690018480492,102.38148725044276,101.70174325815162,102.19007707965713,410998
102.72917178944617,103.12116246634984,102.28340762173708,102.7609640445577,582140
102.7100904492032,103.53489275255788,101.75886724337055,102.5636546898701,198683
102.37113872097012,102.3965588287506,102.10121548126465,102.35087029081735,634603
103.38389628338683,103.64408246299348,102.97272405707969,103.49202780257427,74134
104.24193311470746,104.93085495681225,103.88401318214075,104.36023866095158,32633
105.39385759583841,105.88415891072135,104.35177840490881,105.22320370567107,477998
106.47713763763711,107.33975961862136,105.85355613271473,106.61653706033474,618679
106.8448521238987,106.98522699745675,106.45709299548803,106.64959740736325,509789
107.65273588632638,108.08604506145777,107.16390631889442,107.39012155022016,809354
106.71081613977395,107.98738795212768,105.57752108864733,107.06814834649701,997811
107.66994524551579,107.822977768186,106.54030089601308,107.42653253869712,740846
107.73970111433147,108.75576588803277,106.4901679628839,107.29754452189088,12432
107.46654666746521,107.65974454881959,106.87140153446373,107.41241000482324,182897
108.1938738650119,109.01053688407512,107.03503581082238,108.06439452550451,224933
107.4168383101801,107.83373642976709,107.01337998943195,107.19451574304269,551848
109.41170144985014,109.64337049477848,108.61749257266064,109.47201665904325,366707
108.4265820890871,108.8070838035543,107.98926845638347,108.38706845095541,630082
106.80823621427584,107.80022819006172,106.35394660263813,107.08971070915874,248451
108.37801354832918,108.91767514901393,107.57031865586406,108.34797189997805,21537
109.32885568674314,110.24234290779803,108.72098588825912,109.22004805454146,29343
110.02830253139584,111.05236016939578,109.50860030134434,109.9148345848283,410341
110.85442702852843,111.0152666039881,110.22994273295167,110.61871520039423,722553
110.44481848536566,110.75241975688014,110.33889779185603,110.61622987705742,459176
109.52233458456877,109.75814994129395,108.72395938520654,109.63912366068365,577696
110.14923972112837,110.40284862071432,109.51595553767054,109.7332393983703,908441
108.97080529642571,109.90968584823793,107.81841416142815,109.0035779576433,158158
110.12674082974519,110.86250703982968,109.62727030765032,110.0827003108237,163256
109.917194104682,110.30183903230129,108.9358182890058,109.93192719073797,514150
108.85989027815528,109.58064447815875,108.81339697036321,109.03908092237896,449701
109.05303224158037,110.05772872338393,107.91803957661801,108.7000767419469,665937
109.04556850154603,110.33142082100308,108.17694779349667,109.16077709394368,32085
108.31324576058259,109.1852621975042,107.34809990689926,108.55799747866321,752808
107.58276712292549,108.00049211585437,107.53802520565337,107.67983840336919,101918
107.52117341668006,108.58940136846022,107.21023894692073,107.95335517459887,113933
108.08797501371956,109.07359651854445,107.36059375854498,108.22895133242172,591595
107.48392882518839,108.30348496294165,106.89864379979619,107.6924491046904,622554
107.32946154380926,108.10003821662235,106.56676109984856,107.1970884406986,151030
107.31214722660273,108.10926495573568,106.89157587832887,107.45687320371064,838780
106.1106881909359,106.24821440712822,104.90020419685591,105.92261116881099,588924
104.7448266679061,104.99006412797834,103.11302891000362,104.45267587741047,326882
103.87734162846911,104.29664703023971,103.1643725192691,103.71530195670071,703898
103.4599233073001,104.3528588850034,102.80189090890597,103.50451062616624,828133
103.8665038232573,104.1471872408424,103.30049138677873,103.8371979553997,171197
105.06962230474768,106.06216136630091,104.13952917625282,105.39106186910003,871349
106.28103212256639,106.93787973506842,105.48526895863223,106.3094761525919,429066
105.96752530197767,107.1860731661375,105.77669280576927,106.15019672729171,290148
106.2880189104037,106.8061688218177,105.80502102976732,106.14062643631081,534251
105.6331135733472,105.66102979135515,104.88510667618027,105.09236033108094,519370
105.18845998419272,105.91853220814895,103.70845359322922,105.08341405633801,770951
104.37369053063394,105.98709946028987,103.65289257151058,104.79099765599769,40131
105.06427776885417,105.89063907452875,104.72671240937913,105.14023742535062,329843
104.31004811778116,104.58511530274325,103.97442662731747,104.28450030789132,913949
104.85630707658908,105.0402420639297,104.06054388595835,104.83799032278097,597765
106.31229086051567,106.69586489241483,105.49211700374478,106.46790714851613,613616
106.41499102897897,107.58661323146119,105.57633019442075,106.36281119036167,726778
106.5362198404528,107.23075285549837,106.13955055819802,106.8016220500158,767287
107.34875735944607,107.87596519250057,106.7135177671264,107.55201102616796,71592
107.27043880228979,107.75580429128757,106.5607595003539,107.13206752918884,528981
107.16501917918113,107.81797372833915,106.93019716559245,107.38314941212907,219668
107.5230284162673,108.56631910089524,107.16891244072396,107.40741258432973,94462
107.22862892826585,107.7335032415987,106.55996244294631,107.52312698294763,591596
107.08247141671893,107.9971623591254,106.10942035471115,106.70583697064401,394939
106.57737242166726,107.31547834245315,105.86756124545913,106.74266769573522,149674
107.23830555451829,108.21122198257197,106.44763011577339,107.28629827159007,947806
108.93739833707764,109.99930453231234,107.83139384184018,108.86541363823186,902825
109.80145174194784,110.50333782416159,109.50803076726356,109.92574477111783,145426
112.36176220609057,112.81736770997631,111.5555145938093,112.32954475344643,948155
111.61031691418131,112.19052721994464,110.67405625258722,111.48203303943647,239849
112.68609456234405,113.21748702443386,112.01298005936286,112.47001419455376,257687
112.86606033796426,112.8693448117399,112.0830405056328,112.68767632421152,365985
115.15446661319862,116.30652945191348,114.67768977338199,115.19404969941094,833807
114.24460476560941,114.9337725118634,112.95069651690375,114.27811837207193,640586
113.86631771508654,114.03833583964443,112.73153134712834,113.33385067800327,851356
112.88187783976417,113.01762619514986,111.95188447452405,112.66783395213524,623522
110.10777524909298,110.52987479911575,109.64443654375026,110.31115010453749,141995
109.76562558350308,110.56817051281917,109.35287163455907,109.74367944551781,513958
108.85161474809809,109.26698285759612,108.73253195075525,108.92462542981166,469596
109.06994415908107,109.4960830455051,108.16470660984231,109.099473946537,703115
109.21469373076994,110.19166830009823,108.41684626432786,109.48391361404073,729871
111.47665014231312,111.95368408105784,111.01996256058928,111.56856551103533,616301
113.05338508066123,113.80401131185678,112.38629965143339,112.6452587430634,375157
112.13819824006879,112.73093745287782,111.3879791170479,112.00847533294377,250806
110.46465641722047,111.54485212459677,110.077266855257,111.01778284972804,208996
111.84791838579442,111.87943140067237,111.09284524184069,111.5764031240156,358872
110.36401635324607,110.64442990053045,109.99085236267958,110.1240275700022,336716
112.0901000628252,112.93431659200618,111.45665550946477,112.17070263288464,145160
113.67570959228452,114.01150019895968,112.864599198061,113.51287230217957,909651
112.79863174535187,113.96640228636777,111.86418885617742,112.99284366670217,106618
110.98024217462059,112.42209020813056,110.47552897112537,111.08471862246469,520627
112.94765430734958,113.73480411904188,112.159788049518,112.6101512427111,320658
112.43135509913863,113.55874985933215,112.39428452487154,112.49249027687458,324893
